GEO_ID,NAME,P1_001N,P1_002N,P1_003N,P1_004N,P1_005N,P1_006N,P1_007N,P1_008N,P1_009N,P1_010N,P1_011N,P1_012N,P1_013N,P1_014N,P1_015N,P1_016N,P1_017N,P1_018N,P1_019N,P1_020N,P1_021N,P1_022N,P1_023N,P1_024N,P1_025N,P1_026N,P1_027N,P1_028N,P1_029N,P1_030N,P1_031N,P1_032N,P1_033N,P1_034N,P1_035N,P1_036N,P1_037N,P1_038N,P1_039N,P1_040N,P1_041N,P1_042N,P1_043N,P1_044N,P1_045N,P1_046N,P1_047N,P1_048N,P1_049N,P1_050N,P1_051N,P1_052N,P1_053N,P1_054N,P1_055N,P1_056N,P1_057N,P1_058N,P1_059N,P1_060N,P1_061N,P1_062N,P1_063N,P1_064N,P1_065N,P1_066N,P1_067N,P1_068N,P1_069N,P1_070N,P1_071N
1500000US421010010011,"Block Group 1, Census Tract 10.01, Philadelphia County, Pennsylvania",1187,1111,942,49,5,90,0,25,76,72,13,1,31,0,22,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010012,"Block Group 2, Census Tract 10.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010013,"Block Group 3, Census Tract 10.01, Philadelphia County, Pennsylvania",1806,1749,1618,25,1,101,0,4,57,57,10,0,8,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010021,"Block Group 1, Census Tract 10.02, Philadelphia County, Pennsylvania",2194,2105,1872,104,5,109,0,15,89,87,9,6,25,0,42,0,1,0,3,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010022,"Block Group 2, Census Tract 10.02, Philadelphia County, Pennsylvania",722,668,610,13,0,33,0,12,54,52,7,4,16,0,21,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010023,"Block Group 3, Census Tract 10.02, Philadelphia County, Pennsylvania",245,244,123,113,1,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010010024,"Block Group 4, Census Tract 10.02, Philadelphia County, Pennsylvania",1490,1392,1201,42,0,129,0,20,98,94,5,6,20,0,58,0,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010011011,"Block Group 1, Census Tract 11.01, Philadelphia County, Pennsylvania",1188,1114,646,346,6,79,0,37,74,69,4,1,15,0,36,9,2,0,0,0,0,1,1,0,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011012,"Block Group 2, Census Tract 11.01, Philadelphia County, Pennsylvania",1181,1107,863,107,2,117,0,18,74,72,7,7,13,0,38,0,0,0,5,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011013,"Block Group 3, Census Tract 11.01, Philadelphia County, Pennsylvania",1129,1015,829,58,2,95,0,31,114,110,19,5,32,0,46,5,3,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011014,"Block Group 4, Census Tract 11.01, Philadelphia County, Pennsylvania",799,744,568,102,0,48,0,26,55,54,11,1,22,0,14,0,0,0,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011021,"Block Group 1, Census Tract 11.02, Philadelphia County, Pennsylvania",1729,1600,1376,59,0,137,2,26,129,122,6,4,35,0,71,0,0,0,4,0,0,0,0,0,2,7,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011022,"Block Group 2, Census Tract 11.02, Philadelphia County, Pennsylvania",518,479,377,25,0,56,1,20,39,37,2,1,2,1,27,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010011023,"Block Group 3, Census Tract 11.02, Philadelphia County, Pennsylvania",553,508,429,23,0,49,0,7,45,45,10,3,11,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012011,"Block Group 1, Census Tract 12.01, Philadelphia County, Pennsylvania",869,774,690,7,1,59,0,17,95,87,14,4,28,0,39,0,0,0,2,0,0,0,0,0,0,7,1,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012012,"Block Group 2, Census Tract 12.01, Philadelphia County, Pennsylvania",1101,1043,947,26,1,54,0,15,58,51,4,0,19,0,26,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012013,"Block Group 3, Census Tract 12.01, Philadelphia County, Pennsylvania",1020,931,773,34,2,111,0,11,89,84,9,8,31,0,35,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012014,"Block Group 4, Census Tract 12.01, Philadelphia County, Pennsylvania",963,862,779,13,0,65,0,5,101,96,12,0,15,1,66,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012031,"Block Group 1, Census Tract 12.03, Philadelphia County, Pennsylvania",995,911,777,37,1,82,0,14,84,78,2,7,24,0,41,2,0,0,2,0,0,0,0,0,0,5,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012032,"Block Group 2, Census Tract 12.03, Philadelphia County, Pennsylvania",832,788,692,14,1,74,0,7,44,42,1,0,13,0,22,0,2,1,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012041,"Block Group 1, Census Tract 12.04, Philadelphia County, Pennsylvania",1808,1702,1436,49,0,184,1,32,106,99,6,2,19,0,56,0,11,0,5,0,0,0,0,0,0,6,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010012042,"Block Group 2, Census Tract 12.04, Philadelphia County, Pennsylvania",1237,1157,978,63,0,94,1,21,80,76,17,7,16,5,20,6,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1500000US421010012043,"Block Group 3, Census Tract 12.04, Philadelphia County, Pennsylvania",969,898,743,63,0,76,0,16,71,66,5,4,18,2,36,0,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013011,"Block Group 1, Census Tract 13.01, Philadelphia County, Pennsylvania",877,798,585,140,5,65,0,3,79,78,10,5,20,0,40,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013012,"Block Group 2, Census Tract 13.01, Philadelphia County, Pennsylvania",794,745,433,248,1,57,0,6,49,44,6,6,9,0,19,0,1,0,1,0,0,2,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013021,"Block Group 1, Census Tract 13.02, Philadelphia County, Pennsylvania",810,761,551,138,0,57,0,15,49,42,3,2,13,0,22,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013022,"Block Group 2, Census Tract 13.02, Philadelphia County, Pennsylvania",963,885,629,190,0,58,0,8,78,75,7,1,30,0,33,0,0,1,1,0,0,2,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013023,"Block Group 3, Census Tract 13.02, Philadelphia County, Pennsylvania",882,800,551,157,0,72,0,20,82,76,5,3,29,0,29,2,1,0,7,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010013024,"Block Group 4, Census Tract 13.02, Philadelphia County, Pennsylvania",2447,2245,1773,106,0,356,0,10,202,189,20,8,58,0,97,1,1,0,4,0,0,0,0,0,0,10,0,4,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010014001,"Block Group 1, Census Tract 14, Philadelphia County, Pennsylvania",1672,1560,1254,157,1,124,0,24,112,103,11,8,32,2,41,5,1,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010014002,"Block Group 2, Census Tract 14, Philadelphia County, Pennsylvania",849,785,645,81,3,48,0,8,64,63,8,3,10,0,33,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010014003,"Block Group 3, Census Tract 14, Philadelphia County, Pennsylvania",2215,2072,1415,461,3,164,0,29,143,128,19,7,38,0,54,2,1,0,1,3,0,2,0,1,0,14,2,0,1,1,0,0,6,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010015001,"Block Group 1, Census Tract 15, Philadelphia County, Pennsylvania",1120,1053,884,46,0,101,0,22,67,63,7,0,15,0,36,1,2,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010015002,"Block Group 2, Census Tract 15, Philadelphia County, Pennsylvania",2218,2045,1393,361,0,244,0,47,173,165,22,8,55,0,56,6,6,1,4,0,0,3,1,3,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1500000US421010016001,"Block Group 1, Census Tract 16, Philadelphia County, Pennsylvania",1239,1141,977,68,1,70,0,25,98,88,18,6,31,0,29,2,0,0,0,2,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010016002,"Block Group 2, Census Tract 16, Philadelphia County, Pennsylvania",1426,1299,1182,25,1,66,0,25,127,119,12,8,32,0,58,0,2,0,5,2,0,0,0,0,0,6,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010017001,"Block Group 1, Census Tract 17, Philadelphia County, Pennsylvania",1342,1219,1095,36,1,57,2,28,123,118,13,2,43,0,54,3,1,0,2,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010017002,"Block Group 2, Census Tract 17, Philadelphia County, Pennsylvania",1655,1531,1332,78,4,94,1,22,124,117,17,8,28,0,60,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010018001,"Block Group 1, Census Tract 18, Philadelphia County, Pennsylvania",2283,2106,1838,79,3,142,0,44,177,164,40,2,39,0,79,2,1,0,0,1,0,0,0,0,0,10,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010018002,"Block Group 2, Census Tract 18, Philadelphia County, Pennsylvania",1193,1093,572,388,3,108,0,22,100,95,21,3,13,0,45,9,2,0,2,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010019001,"Block Group 1, Census Tract 19, Philadelphia County, Pennsylvania",1101,994,716,216,1,45,0,16,107,105,16,0,29,0,41,3,6,0,5,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010019002,"Block Group 2, Census Tract 19, Philadelphia County, Pennsylvania",1758,1635,1131,320,7,143,0,34,123,110,15,6,27,0,54,3,1,0,3,0,0,0,0,0,1,11,2,1,0,2,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010019003,"Block Group 3, Census Tract 19, Philadelphia County, Pennsylvania",1224,1120,683,300,1,104,0,32,104,97,17,3,19,0,38,7,2,2,7,1,0,0,0,1,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010020001,"Block Group 1, Census Tract 20, Philadelphia County, Pennsylvania",1543,1461,641,703,2,73,0,42,82,77,17,5,15,0,34,0,2,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010020002,"Block Group 2, Census Tract 20, Philadelphia County, Pennsylvania",994,948,280,564,9,64,0,31,46,36,13,6,1,1,5,2,2,0,2,0,0,2,1,0,1,10,0,1,0,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010021001,"Block Group 1, Census Tract 21, Philadelphia County, Pennsylvania",812,757,280,415,3,41,0,18,55,47,10,3,6,0,19,4,3,0,2,0,0,0,0,0,0,7,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010021002,"Block Group 2, Census Tract 21, Philadelphia County, Pennsylvania",1650,1549,810,577,13,94,0,55,101,92,26,6,15,0,27,10,5,0,2,0,0,0,0,0,1,9,0,1,0,2,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010022001,"Block Group 1, Census Tract 22, Philadelphia County, Pennsylvania",848,756,418,240,0,66,0,32,92,83,17,6,9,0,47,0,0,0,0,1,0,3,0,0,0,9,1,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010022002,"Block Group 2, Census Tract 22, Philadelphia County, Pennsylvania",700,638,347,240,3,27,0,21,62,60,12,3,8,0,34,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010022003,"Block Group 3, Census Tract 22, Philadelphia County, Pennsylvania",1202,1136,518,478,5,92,0,43,66,59,21,1,12,0,20,0,0,0,1,0,1,0,0,3,0,6,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010023001,"Block Group 1, Census Tract 23, Philadelphia County, Pennsylvania",1140,1063,728,67,9,151,0,108,77,68,3,5,21,0,35,0,0,0,4,0,0,0,0,0,0,9,0,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010023002,"Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",1903,1733,1310,74,7,246,0,96,170,146,23,8,29,3,74,2,0,0,0,0,0,5,0,1,1,24,0,2,0,1,0,0,16,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010024001,"Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",811,747,619,26,0,56,0,46,64,56,11,3,9,0,26,0,0,0,1,0,0,5,0,1,0,8,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010024002,"Block Group 2, Census Tract 24, Philadelphia County, Pennsylvania",1441,1335,810,60,8,315,0,142,106,80,9,7,19,0,39,0,0,0,4,0,0,2,0,0,0,25,2,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010024003,"Block Group 3, Census Tract 24, Philadelphia County, Pennsylvania",1449,1320,944,52,8,226,0,90,129,116,7,12,27,0,62,2,1,0,1,0,0,1,0,3,0,13,0,0,0,1,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010024004,"Block Group 4, Census Tract 24, Philadelphia County, Pennsylvania",755,689,399,22,9,193,1,65,66,55,4,10,16,2,13,0,0,0,7,0,0,2,0,1,0,11,1,0,0,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010024005,"Block Group 5, Census Tract 24, Philadelphia County, Pennsylvania",1168,1088,678,206,9,120,0,75,80,70,7,3,15,0,38,3,0,0,3,0,0,1,0,0,0,8,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US421010025001,"Block Group 1, Census Tract 25, Philadelphia County, Pennsylvania",1347,1245,707,373,0,122,0,43,102,99,11,10,16,0,50,7,3,0,2,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010025002,"Block Group 2, Census Tract 25, Philadelphia County, Pennsylvania",934,877,743,40,2,52,1,39,57,51,9,6,7,0,17,1,3,0,7,0,0,0,0,1,0,6,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010025003,"Block Group 3, Census Tract 25, Philadelphia County, Pennsylvania",785,736,420,129,1,117,1,68,49,45,9,10,4,0,15,1,0,0,5,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010025004,"Block Group 4, Census Tract 25, Philadelphia County, Pennsylvania",1327,1225,490,545,7,115,2,66,102,95,15,10,20,0,35,1,2,2,7,0,0,0,0,3,0,7,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010027011,"Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",2217,2037,977,265,20,392,0,383,180,172,15,4,19,0,117,1,0,0,9,0,0,0,4,3,0,6,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010027012,"Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",1983,1818,933,253,28,409,2,193,165,146,25,8,21,0,76,0,1,0,8,0,0,1,4,1,1,14,1,6,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010027021,"Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",2223,2093,1894,48,3,103,0,45,130,127,24,9,29,0,55,1,6,0,1,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010027022,"Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",2045,1887,1651,78,5,108,0,45,158,148,15,12,40,2,71,1,2,1,2,0,0,1,0,1,0,7,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010028011,"Block Group 1, Census Tract 28.01, Philadelphia County, Pennsylvania",2119,1982,926,100,14,513,1,428,137,121,23,5,11,3,62,9,2,0,4,0,0,0,0,2,0,16,9,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010028012,"Block Group 2, Census Tract 28.01, Philadelphia County, Pennsylvania",2245,2025,801,108,30,559,0,527,220,215,12,7,12,6,157,2,8,0,2,0,0,7,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010028021,"Block Group 1, Census Tract 28.02, Philadelphia County, Pennsylvania",1867,1780,1225,35,23,313,1,183,87,84,16,6,17,0,39,0,0,0,1,0,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010028022,"Block Group 2, Census Tract 28.02, Philadelphia County, Pennsylvania",1639,1553,1345,20,20,119,1,48,86,79,11,9,12,0,40,0,0,0,5,0,0,2,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010028023,"Block Group 3, Census Tract 28.02, Philadelphia County, Pennsylvania",1869,1728,1133,26,13,365,0,191,141,131,7,9,20,0,86,2,1,0,6,0,0,0,0,0,0,10,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010029001,"Block Group 1, Census Tract 29, Philadelphia County, Pennsylvania",1501,1392,1236,32,3,92,0,29,109,97,13,11,29,0,39,0,2,0,1,0,0,1,0,1,0,7,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010029002,"Block Group 2, Census Tract 29, Philadelphia County, Pennsylvania",829,746,648,18,4,55,0,21,83,79,14,6,10,0,42,0,1,1,0,1,0,1,0,3,0,4,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010029003,"Block Group 3, Census Tract 29, Philadelphia County, Pennsylvania",2021,1891,1693,36,2,112,0,48,130,118,5,11,31,1,65,0,1,0,2,0,0,1,0,1,0,10,4,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
